ShipmentID,Product,Quantity,UnitCost,Supplier,Warehouse,ShipmentDate,TransportMode,Destination,Status,DeliveryDate
SHP00996,Phone,402,303.93,GadgetPro,WH-C,22-08-2023,Truck,Chicago,In Transit,31-08-2023
SHP00997,Laptop,56,1025.51,GadgetPro,WH-C,28-02-2023,Truck,Phoenix,Delayed,08-03-2023
SHP00998,Laptop,408,369.73,GadgetPro,WH-A,08-09-2023,Rail,Chicago,Delivered,12-09-2023
SHP00999,Monitor,441,366.4,Digitron,WH-A,01-12-2023,Ship,Houston,Delivered,09-12-2023
SHP01000,Tablet,247,1317.4,GadgetPro,WH-B,27-03-2023,Truck,Chicago,Delivered,06-04-2023
SHP01001,Monitor,113,412.02,TechCorp,WH-B,08-09-2023,Air,New York,Delivered,15-09-2023
SHP01002,Monitor,219,431.71,Digitron,WH-A,29-06-2023,Truck,Phoenix,Delivered,06-07-2023
SHP01003,Monitor,51,50.95,TechCorp,WH-A,26-07-2023,Truck,Phoenix,Delivered,27-07-2023
SHP01004,Monitor,325,1312.47,Innovatek,WH-C,10-12-2023,Ship,Chicago,Delayed,16-12-2023
SHP01005,Keyboard,477,1199.26,Digitron,WH-A,29-05-2023,Rail,Houston,Delayed,02-06-2023
SHP01006,Keyboard,463,959.63,Innovatek,WH-A,12-03-2023,Air,New York,Delivered,22-03-2023
SHP01007,Phone,277,1137.89,GadgetPro,WH-C,01-05-2023,Rail,Los Angeles,Delivered,11-05-2023
SHP01008,Laptop,395,270.47,GadgetPro,WH-A,10-09-2023,Rail,Phoenix,In Transit,20-09-2023
SHP01009,Monitor,272,714.57,NetSys,WH-B,03-04-2023,Rail,Chicago,Delayed,05-04-2023
SHP01010,Phone,345,559.27,GadgetPro,WH-B,13-09-2023,Truck,Houston,Delayed,23-09-2023
SHP01011,Laptop,396,185.98,Innovatek,WH-C,11-09-2023,Ship,Houston,Delivered,18-09-2023
SHP01012,Tablet,374,754.89,GadgetPro,WH-A,18-12-2023,Truck,New York,Delayed,27-12-2023
SHP01013,Keyboard,268,1385.07,Digitron,WH-B,15-10-2023,Air,Phoenix,Delayed,20-10-2023
SHP01014,Laptop,292,108.09,GadgetPro,WH-B,05-11-2023,Ship,New York,In Transit,13-11-2023
SHP01015,Tablet,123,472.62,NetSys,WH-B,28-02-2023,Rail,Los Angeles,In Transit,05-03-2023
SHP01016,Laptop,372,350.93,GadgetPro,WH-B,10-03-2023,Ship,Los Angeles,Delayed,17-03-2023
SHP01017,Keyboard,49,395.31,Innovatek,WH-A,27-03-2023,Air,Los Angeles,Delayed,03-04-2023
SHP01018,Keyboard,495,1367.23,Innovatek,WH-A,01-10-2023,Truck,Houston,Delayed,10-10-2023
SHP01019,Phone,426,728.7,GadgetPro,WH-A,15-08-2023,Truck,Phoenix,Delivered,18-08-2023
SHP01020,Monitor,229,726.13,Innovatek,WH-A,22-03-2023,Rail,New York,In Transit,23-03-2023
SHP01021,Laptop,138,1152.83,Innovatek,WH-B,24-04-2023,Truck,New York,Delivered,26-04-2023
SHP01022,Laptop,17,274.01,NetSys,WH-C,03-07-2023,Truck,Los Angeles,In Transit,09-07-2023
SHP01023,Tablet,110,756.53,Digitron,WH-C,07-10-2023,Air,Phoenix,In Transit,17-10-2023
SHP01024,Keyboard,425,673.48,NetSys,WH-B,18-11-2023,Ship,Phoenix,In Transit,28-11-2023
SHP01025,Laptop,389,915.52,TechCorp,WH-B,14-11-2023,Truck,Chicago,Delayed,23-11-2023
SHP01026,Keyboard,185,1499.36,NetSys,WH-C,23-02-2023,Air,Phoenix,In Transit,26-02-2023
SHP01027,Laptop,116,1165.7,GadgetPro,WH-C,16-07-2023,Air,Phoenix,Delivered,26-07-2023
SHP01028,Phone,110,626.91,Digitron,WH-B,20-10-2023,Rail,New York,In Transit,22-10-2023
SHP01029,Monitor,269,1249.95,GadgetPro,WH-B,20-10-2023,Air,Phoenix,Delivered,21-10-2023
SHP01030,Laptop,487,297.53,TechCorp,WH-A,18-10-2023,Rail,Phoenix,In Transit,20-10-2023
SHP01031,Keyboard,463,94.17,Digitron,WH-A,29-06-2023,Truck,New York,In Transit,02-07-2023
SHP01032,Phone,375,346.45,Innovatek,WH-C,10-08-2023,Rail,Phoenix,Delayed,17-08-2023
SHP01033,Laptop,255,543.6,NetSys,WH-B,01-10-2023,Air,New York,Delivered,03-10-2023
SHP01034,Tablet,284,790.34,GadgetPro,WH-C,01-09-2023,Ship,Chicago,In Transit,06-09-2023
SHP01035,Monitor,41,941.94,TechCorp,WH-A,03-06-2023,Ship,Houston,In Transit,05-06-2023
SHP01036,Laptop,146,1370.38,Innovatek,WH-A,31-10-2023,Truck,New York,Delivered,07-11-2023
SHP01037,Phone,21,789.29,NetSys,WH-C,30-09-2023,Truck,New York,In Transit,10-10-2023
SHP01038,Tablet,404,776.85,Innovatek,WH-A,15-05-2023,Ship,Phoenix,Delayed,23-05-2023
SHP01039,Phone,311,122.85,NetSys,WH-B,09-11-2023,Rail,New York,Delivered,17-11-2023
SHP01040,Phone,384,100.62,Digitron,WH-C,08-01-2023,Truck,Los Angeles,Delayed,16-01-2023
SHP01041,Tablet,25,849.18,Innovatek,WH-B,08-05-2023,Air,Los Angeles,Delivered,18-05-2023
SHP01042,Phone,138,685.36,Innovatek,WH-B,25-02-2023,Truck,Chicago,Delivered,06-03-2023
SHP01043,Tablet,72,1266.81,Innovatek,WH-A,06-05-2023,Rail,New York,Delivered,07-05-2023
SHP01044,Laptop,118,282.99,Digitron,WH-B,08-06-2023,Truck,Phoenix,In Transit,09-06-2023
SHP01045,Tablet,384,86.21,TechCorp,WH-C,28-02-2023,Air,Phoenix,Delivered,10-03-2023
SHP01046,Tablet,30,701.11,NetSys,WH-B,27-02-2023,Air,Houston,Delivered,01-03-2023
SHP01047,Monitor,167,394.34,Innovatek,WH-B,20-05-2023,Air,Chicago,Delivered,26-05-2023
SHP01048,Tablet,278,121.94,Digitron,WH-B,25-06-2023,Rail,Phoenix,Delayed,26-06-2023
SHP01049,Tablet,171,1100.67,TechCorp,WH-B,18-04-2023,Rail,Houston,Delivered,23-04-2023
SHP01050,Laptop,269,211.81,NetSys,WH-B,30-07-2023,Air,Phoenix,In Transit,04-08-2023
SHP01051,Monitor,421,932.06,Digitron,WH-A,15-03-2023,Air,Houston,Delivered,19-03-2023
SHP01052,Keyboard,111,457.52,NetSys,WH-C,16-06-2023,Rail,Los Angeles,Delivered,21-06-2023
SHP01053,Laptop,232,301.57,Innovatek,WH-A,23-12-2023,Rail,Los Angeles,Delayed,24-12-2023
SHP01054,Laptop,68,600.64,TechCorp,WH-C,31-10-2023,Rail,Phoenix,In Transit,06-11-2023
SHP01055,Keyboard,256,1212.1,Digitron,WH-C,21-08-2023,Ship,Chicago,In Transit,28-08-2023
SHP01056,Tablet,137,618.54,TechCorp,WH-C,23-11-2023,Rail,New York,In Transit,01-12-2023
SHP01057,Phone,292,1138.62,Innovatek,WH-C,01-07-2023,Air,Chicago,Delivered,03-07-2023
SHP01058,Monitor,334,231.96,TechCorp,WH-C,02-05-2023,Ship,Chicago,Delivered,09-05-2023
SHP01059,Phone,34,1170.52,TechCorp,WH-B,30-11-2023,Rail,New York,In Transit,06-12-2023
SHP01060,Keyboard,140,393.55,GadgetPro,WH-A,22-07-2023,Air,Los Angeles,In Transit,31-07-2023
SHP01061,Laptop,362,1032.22,TechCorp,WH-A,29-01-2023,Truck,Los Angeles,Delayed,06-02-2023
SHP01062,Laptop,205,870.38,NetSys,WH-B,21-07-2023,Ship,New York,In Transit,25-07-2023
SHP01063,Monitor,290,1397.26,Digitron,WH-C,03-04-2023,Air,Houston,Delivered,12-04-2023
SHP01064,Laptop,413,611.62,GadgetPro,WH-A,25-11-2023,Truck,Chicago,Delivered,26-11-2023
SHP01065,Laptop,427,145.94,Digitron,WH-B,22-12-2023,Air,Phoenix,Delivered,28-12-2023
SHP01066,Monitor,163,77.78,Digitron,WH-B,25-06-2023,Rail,Los Angeles,Delayed,03-07-2023
SHP01067,Monitor,391,1248.94,Innovatek,WH-A,26-11-2023,Rail,Phoenix,In Transit,30-11-2023
SHP01068,Keyboard,142,810.87,Innovatek,WH-A,30-07-2023,Truck,New York,Delivered,01-08-2023
SHP01069,Laptop,236,1174.1,GadgetPro,WH-C,03-07-2023,Rail,Phoenix,Delayed,05-07-2023
SHP01070,Laptop,198,389.92,Innovatek,WH-C,05-04-2023,Air,Phoenix,Delayed,15-04-2023
SHP01071,Keyboard,485,550.37,Innovatek,WH-A,30-09-2023,Truck,Chicago,Delivered,01-10-2023
SHP01072,Tablet,486,93.65,Innovatek,WH-C,17-05-2023,Air,New York,Delayed,22-05-2023
SHP01073,Tablet,274,1444.16,Digitron,WH-B,25-08-2023,Air,Phoenix,Delayed,31-08-2023
SHP01074,Tablet,381,1018.41,GadgetPro,WH-C,19-12-2023,Air,Los Angeles,Delivered,23-12-2023
SHP01075,Keyboard,495,1403.15,Digitron,WH-C,22-09-2023,Rail,New York,Delayed,26-09-2023
SHP01076,Laptop,443,434.97,NetSys,WH-B,15-05-2023,Rail,Los Angeles,Delivered,20-05-2023
SHP01077,Keyboard,143,936.62,Digitron,WH-C,24-05-2023,Air,Houston,Delivered,29-05-2023
SHP01078,Keyboard,220,1033.82,NetSys,WH-B,19-01-2023,Ship,Phoenix,Delayed,28-01-2023
SHP01079,Tablet,69,510.45,TechCorp,WH-C,19-08-2023,Air,New York,Delivered,27-08-2023
SHP01080,Phone,437,1279.76,TechCorp,WH-A,14-05-2023,Air,Los Angeles,Delivered,23-05-2023
SHP01081,Laptop,386,1423.38,NetSys,WH-C,24-04-2023,Truck,Phoenix,In Transit,27-04-2023
SHP01082,Tablet,404,1333.04,NetSys,WH-A,19-05-2023,Air,Chicago,Delivered,22-05-2023
SHP01083,Phone,459,1121.65,Digitron,WH-A,05-05-2023,Rail,Los Angeles,In Transit,06-05-2023
SHP01084,Phone,440,452.32,NetSys,WH-A,23-07-2023,Truck,Los Angeles,In Transit,02-08-2023
SHP01085,Monitor,373,458.34,GadgetPro,WH-A,02-03-2023,Ship,Houston,In Transit,08-03-2023
SHP01086,Laptop,373,1446.87,TechCorp,WH-A,07-09-2023,Truck,Chicago,In Transit,11-09-2023
SHP01087,Phone,466,64.91,TechCorp,WH-B,25-10-2023,Ship,Houston,Delayed,02-11-2023
SHP01088,Tablet,222,1088.27,NetSys,WH-B,13-01-2023,Truck,Chicago,Delayed,15-01-2023
SHP01089,Monitor,225,1074.06,Innovatek,WH-B,12-09-2023,Truck,Los Angeles,Delivered,14-09-2023
SHP01090,Laptop,235,952.9,Innovatek,WH-A,26-03-2023,Ship,Houston,Delivered,02-04-2023
SHP01091,Keyboard,479,1485.66,NetSys,WH-C,20-01-2023,Rail,Phoenix,Delivered,25-01-2023
SHP01092,Tablet,140,502.23,GadgetPro,WH-B,19-02-2023,Rail,Chicago,Delayed,20-02-2023
SHP01093,Phone,85,542.96,Innovatek,WH-C,13-06-2023,Rail,Los Angeles,In Transit,20-06-2023
SHP01094,Phone,485,164.46,NetSys,WH-C,02-04-2023,Truck,New York,Delayed,09-04-2023
SHP01095,Tablet,295,692.06,GadgetPro,WH-A,29-03-2023,Air,Chicago,Delayed,08-04-2023
SHP01096,Phone,483,428.52,GadgetPro,WH-A,10-03-2023,Truck,Chicago,Delivered,16-03-2023
SHP01097,Monitor,286,547.91,Digitron,WH-A,06-02-2023,Air,Phoenix,Delivered,10-02-2023
SHP01098,Laptop,165,1260.13,GadgetPro,WH-B,10-09-2023,Air,Chicago,Delivered,18-09-2023
SHP01099,Monitor,257,1406.45,Innovatek,WH-A,09-09-2023,Rail,Chicago,In Transit,11-09-2023
SHP01100,Phone,227,319.31,Innovatek,WH-B,20-05-2023,Air,Phoenix,In Transit,22-05-2023
SHP01101,Keyboard,199,590.14,NetSys,WH-B,21-12-2023,Truck,Phoenix,Delayed,23-12-2023
SHP01102,Laptop,426,1396.51,NetSys,WH-B,17-06-2023,Truck,Houston,In Transit,20-06-2023
SHP01103,Laptop,478,139.62,GadgetPro,WH-B,23-02-2023,Rail,Los Angeles,Delivered,01-03-2023
SHP01104,Tablet,172,183.92,TechCorp,WH-A,27-06-2023,Ship,Los Angeles,In Transit,28-06-2023
SHP01105,Tablet,189,286.05,Digitron,WH-B,24-10-2023,Truck,Houston,In Transit,26-10-2023
SHP01106,Keyboard,43,913.06,TechCorp,WH-A,28-10-2023,Air,Los Angeles,In Transit,07-11-2023
SHP01107,Laptop,50,268.18,GadgetPro,WH-A,25-12-2023,Truck,Chicago,In Transit,27-12-2023
SHP01108,Keyboard,316,1453.71,GadgetPro,WH-B,16-04-2023,Truck,Houston,Delivered,17-04-2023
SHP01109,Tablet,440,697.74,TechCorp,WH-A,17-05-2023,Truck,Houston,Delivered,20-05-2023
SHP01110,Tablet,347,777.2,Digitron,WH-C,09-07-2023,Ship,Los Angeles,Delayed,19-07-2023
SHP01111,Laptop,323,407.65,TechCorp,WH-A,08-05-2023,Air,New York,Delayed,15-05-2023
SHP01112,Monitor,84,732.89,NetSys,WH-A,08-12-2023,Rail,Los Angeles,Delayed,09-12-2023
SHP01113,Phone,450,1009.77,Innovatek,WH-B,16-02-2023,Truck,New York,In Transit,23-02-2023
SHP01114,Tablet,288,1139.21,NetSys,WH-B,05-01-2023,Air,Houston,In Transit,10-01-2023
SHP01115,Tablet,185,1143.11,Innovatek,WH-A,14-09-2023,Air,New York,Delivered,23-09-2023
SHP01116,Monitor,393,887.94,GadgetPro,WH-B,27-10-2023,Rail,Chicago,Delayed,29-10-2023
SHP01117,Monitor,159,1361.32,Digitron,WH-C,30-05-2023,Truck,Phoenix,Delivered,31-05-2023
SHP01118,Keyboard,282,1235.24,TechCorp,WH-C,21-10-2023,Ship,New York,Delayed,30-10-2023
SHP01119,Keyboard,334,1147.72,Digitron,WH-B,31-08-2023,Air,Phoenix,Delayed,08-09-2023
SHP01120,Phone,117,130.63,TechCorp,WH-A,02-10-2023,Rail,Chicago,Delayed,12-10-2023
SHP01121,Phone,148,59.97,NetSys,WH-C,27-07-2023,Ship,Phoenix,In Transit,02-08-2023
SHP01122,Laptop,359,358.05,NetSys,WH-C,25-04-2023,Air,Chicago,Delayed,30-04-2023
SHP01123,Keyboard,280,1012.11,TechCorp,WH-A,14-07-2023,Truck,Phoenix,Delayed,22-07-2023
SHP01124,Tablet,356,646.24,Digitron,WH-B,09-12-2023,Air,Phoenix,In Transit,17-12-2023
SHP01125,Keyboard,428,633.49,TechCorp,WH-C,19-06-2023,Ship,Los Angeles,Delayed,24-06-2023
SHP01126,Tablet,298,1332.65,GadgetPro,WH-A,23-03-2023,Ship,New York,In Transit,30-03-2023
SHP01127,Monitor,221,1348.57,NetSys,WH-A,03-06-2023,Truck,Phoenix,In Transit,04-06-2023
SHP01128,Keyboard,390,1368.3,GadgetPro,WH-C,21-05-2023,Truck,Houston,Delivered,25-05-2023
SHP01129,Monitor,281,505.12,NetSys,WH-B,10-11-2023,Rail,Los Angeles,In Transit,12-11-2023
SHP01130,Phone,427,1052.03,NetSys,WH-C,26-05-2023,Truck,New York,In Transit,05-06-2023
SHP01131,Phone,75,443.87,Innovatek,WH-A,19-11-2023,Rail,Los Angeles,In Transit,22-11-2023
SHP01132,Laptop,492,326.38,GadgetPro,WH-C,02-05-2023,Ship,New York,Delayed,03-05-2023
SHP01133,Keyboard,433,317.72,GadgetPro,WH-B,09-09-2023,Ship,Chicago,Delivered,11-09-2023
SHP01134,Monitor,257,546.06,Innovatek,WH-A,09-12-2023,Air,Phoenix,Delayed,10-12-2023
SHP01135,Tablet,165,673.44,Digitron,WH-B,07-11-2023,Air,Houston,In Transit,15-11-2023
SHP01136,Phone,56,1254.88,GadgetPro,WH-C,30-03-2023,Rail,Los Angeles,In Transit,03-04-2023
SHP01137,Phone,432,223.84,TechCorp,WH-C,27-02-2023,Truck,Los Angeles,Delivered,02-03-2023
SHP01138,Tablet,463,1115.64,Innovatek,WH-B,04-03-2023,Truck,Los Angeles,Delivered,05-03-2023
SHP01139,Monitor,210,820.61,GadgetPro,WH-C,13-12-2023,Air,Los Angeles,In Transit,15-12-2023
SHP01140,Monitor,157,467.52,Digitron,WH-B,04-11-2023,Ship,Phoenix,In Transit,07-11-2023
SHP01141,Keyboard,133,764.59,GadgetPro,WH-C,07-10-2023,Rail,New York,Delayed,10-10-2023
SHP01142,Keyboard,10,484.92,NetSys,WH-B,13-03-2023,Ship,Phoenix,In Transit,19-03-2023
SHP01143,Laptop,465,914.32,TechCorp,WH-B,09-01-2023,Ship,Chicago,Delayed,19-01-2023
SHP01144,Phone,256,679.07,Innovatek,WH-A,04-04-2023,Truck,Phoenix,Delivered,12-04-2023
SHP01145,Keyboard,352,288.39,NetSys,WH-A,05-12-2023,Rail,Phoenix,Delayed,11-12-2023
SHP01146,Monitor,137,219.05,Digitron,WH-B,02-12-2023,Ship,Chicago,In Transit,04-12-2023
SHP01147,Tablet,200,842.71,NetSys,WH-C,01-06-2023,Air,Phoenix,Delayed,03-06-2023
SHP01148,Monitor,76,1358.5,NetSys,WH-C,22-12-2023,Air,New York,Delayed,29-12-2023
SHP01149,Phone,13,548.74,Digitron,WH-C,09-02-2023,Truck,Houston,Delivered,10-02-2023
SHP01150,Monitor,451,1112.85,NetSys,WH-B,25-12-2023,Air,Chicago,Delayed,26-12-2023
SHP01151,Laptop,418,1005.06,Innovatek,WH-B,03-03-2023,Air,Los Angeles,In Transit,10-03-2023
SHP01152,Phone,312,1400.75,GadgetPro,WH-B,11-09-2023,Ship,New York,Delayed,20-09-2023
SHP01153,Tablet,303,1240.42,NetSys,WH-B,10-03-2023,Air,Houston,Delayed,15-03-2023
SHP01154,Laptop,152,871.58,Innovatek,WH-A,02-09-2023,Air,New York,Delayed,03-09-2023
SHP01155,Phone,200,1002.69,GadgetPro,WH-B,31-12-2023,Ship,New York,In Transit,05-01-2024
SHP01156,Tablet,30,1352.66,GadgetPro,WH-C,19-06-2023,Truck,Los Angeles,Delayed,20-06-2023
SHP01157,Laptop,236,629.3,NetSys,WH-A,27-06-2023,Truck,Houston,In Transit,07-07-2023
SHP01158,Laptop,322,523.85,Innovatek,WH-C,08-07-2023,Rail,New York,Delayed,17-07-2023
SHP01159,Phone,126,65.68,NetSys,WH-B,17-09-2023,Air,Los Angeles,Delivered,21-09-2023
SHP01160,Keyboard,446,1248.5,Digitron,WH-A,13-03-2023,Ship,Chicago,Delivered,22-03-2023
SHP01161,Laptop,311,1211.42,GadgetPro,WH-B,17-01-2023,Rail,Los Angeles,Delivered,19-01-2023
SHP01162,Laptop,151,201.46,NetSys,WH-A,07-12-2023,Truck,Phoenix,In Transit,14-12-2023
SHP01163,Tablet,493,886.44,GadgetPro,WH-C,26-02-2023,Truck,Los Angeles,In Transit,28-02-2023
SHP01164,Monitor,469,722.77,Innovatek,WH-B,06-08-2023,Ship,Los Angeles,In Transit,10-08-2023
SHP01165,Phone,410,222.13,TechCorp,WH-B,17-04-2023,Rail,Los Angeles,Delayed,23-04-2023
SHP01166,Phone,48,1471.82,NetSys,WH-A,31-10-2023,Rail,New York,In Transit,02-11-2023
SHP01167,Keyboard,402,361.31,NetSys,WH-A,22-06-2023,Ship,Houston,In Transit,24-06-2023
SHP01168,Keyboard,364,147.49,GadgetPro,WH-B,07-08-2023,Ship,Los Angeles,In Transit,09-08-2023
SHP01169,Phone,261,912.53,Innovatek,WH-A,04-09-2023,Rail,Los Angeles,In Transit,07-09-2023
SHP01170,Keyboard,342,1121.36,Digitron,WH-B,06-08-2023,Truck,Phoenix,Delivered,11-08-2023
SHP01171,Tablet,216,97.04,Innovatek,WH-A,31-01-2023,Air,Phoenix,Delayed,09-02-2023
SHP01172,Phone,219,1005.14,NetSys,WH-C,16-02-2023,Truck,Chicago,Delivered,22-02-2023
SHP01173,Keyboard,124,821.82,Digitron,WH-A,14-05-2023,Ship,Chicago,Delayed,23-05-2023
SHP01174,Phone,234,199.73,Innovatek,WH-C,18-04-2023,Rail,Phoenix,Delayed,28-04-2023
SHP01175,Monitor,143,300.16,TechCorp,WH-A,13-03-2023,Rail,Houston,Delivered,18-03-2023
SHP01176,Laptop,260,873.56,GadgetPro,WH-A,23-11-2023,Air,Chicago,In Transit,29-11-2023
SHP01177,Phone,228,479.72,Innovatek,WH-B,18-04-2023,Rail,Houston,Delivered,28-04-2023
SHP01178,Laptop,416,1410.56,Innovatek,WH-A,05-11-2023,Air,Phoenix,Delayed,13-11-2023
SHP01179,Keyboard,452,1237.17,TechCorp,WH-A,29-09-2023,Truck,Chicago,Delayed,02-10-2023
SHP01180,Laptop,100,1476.17,NetSys,WH-C,20-06-2023,Truck,Los Angeles,In Transit,22-06-2023
SHP01181,Phone,363,426.52,GadgetPro,WH-A,26-04-2023,Rail,Phoenix,Delivered,29-04-2023
SHP01182,Monitor,385,1456.1,Innovatek,WH-B,25-11-2023,Rail,Chicago,Delayed,04-12-2023
SHP01183,Keyboard,55,675.29,Digitron,WH-C,15-03-2023,Ship,Houston,Delivered,21-03-2023
SHP01184,Phone,47,553.9,Innovatek,WH-B,13-09-2023,Ship,Houston,In Transit,23-09-2023
SHP01185,Keyboard,151,123.01,GadgetPro,WH-B,22-03-2023,Rail,Chicago,In Transit,26-03-2023
SHP01186,Tablet,109,126.51,Innovatek,WH-B,25-09-2023,Rail,Houston,Delayed,05-10-2023
SHP01187,Laptop,337,1053.42,TechCorp,WH-B,08-05-2023,Truck,Chicago,In Transit,11-05-2023
SHP01188,Tablet,199,714,Innovatek,WH-C,22-11-2023,Rail,Chicago,Delayed,24-11-2023
SHP01189,Phone,44,378.46,Innovatek,WH-A,23-08-2023,Ship,Houston,Delayed,27-08-2023
SHP01190,Monitor,156,940.26,Digitron,WH-B,10-02-2023,Truck,New York,In Transit,19-02-2023
SHP01191,Keyboard,39,416.64,TechCorp,WH-C,30-06-2023,Air,Los Angeles,In Transit,04-07-2023
SHP01192,Laptop,343,887.57,TechCorp,WH-B,06-06-2023,Ship,Phoenix,Delivered,11-06-2023
SHP01193,Keyboard,93,570.85,Innovatek,WH-A,28-02-2023,Ship,Los Angeles,Delivered,08-03-2023
SHP01194,Phone,378,1244.15,Digitron,WH-C,11-12-2023,Truck,Phoenix,Delayed,13-12-2023
SHP01195,Keyboard,290,1240.01,Innovatek,WH-C,06-09-2023,Air,Phoenix,Delivered,09-09-2023
SHP01196,Laptop,433,742.16,Innovatek,WH-A,11-07-2023,Ship,Los Angeles,Delayed,17-07-2023
SHP01197,Phone,353,558.69,GadgetPro,WH-C,24-01-2023,Rail,Chicago,In Transit,31-01-2023
SHP01198,Keyboard,279,575.71,GadgetPro,WH-A,21-03-2023,Ship,Houston,In Transit,25-03-2023
SHP01199,Monitor,163,1218.29,Digitron,WH-C,14-05-2023,Truck,New York,Delivered,15-05-2023
SHP01200,Phone,111,525.86,NetSys,WH-C,01-08-2023,Truck,New York,Delayed,08-08-2023
SHP01201,Phone,224,353.14,GadgetPro,WH-A,14-12-2023,Truck,New York,Delayed,23-12-2023
SHP01202,Monitor,159,172.8,NetSys,WH-A,15-06-2023,Ship,Los Angeles,Delivered,16-06-2023
SHP01203,Tablet,441,726.71,TechCorp,WH-C,14-12-2023,Air,Los Angeles,Delayed,15-12-2023
SHP01204,Laptop,92,749.09,GadgetPro,WH-C,03-12-2023,Rail,Chicago,Delayed,04-12-2023
SHP01205,Tablet,119,1269.32,GadgetPro,WH-A,12-03-2023,Truck,New York,In Transit,22-03-2023
SHP01206,Keyboard,444,370.8,Digitron,WH-A,02-08-2023,Air,Chicago,Delayed,09-08-2023
SHP01207,Monitor,396,602.44,NetSys,WH-C,06-03-2023,Rail,New York,Delayed,15-03-2023
SHP01208,Tablet,435,1222.19,GadgetPro,WH-C,09-08-2023,Truck,Los Angeles,Delayed,12-08-2023
SHP01209,Phone,284,1244.25,GadgetPro,WH-C,04-11-2023,Rail,Houston,Delivered,12-11-2023
SHP01210,Keyboard,210,607.69,Digitron,WH-A,13-10-2023,Rail,Houston,Delivered,22-10-2023
SHP01211,Keyboard,293,715.73,Digitron,WH-C,04-07-2023,Air,Houston,Delivered,07-07-2023
SHP01212,Tablet,477,489.76,NetSys,WH-B,26-07-2023,Rail,Houston,Delayed,29-07-2023
SHP01213,Tablet,182,1402.2,TechCorp,WH-A,09-04-2023,Truck,Phoenix,Delayed,10-04-2023
SHP01214,Monitor,336,222.03,TechCorp,WH-C,30-08-2023,Air,New York,Delivered,01-09-2023
SHP01215,Laptop,215,1403.94,Innovatek,WH-A,07-06-2023,Ship,Houston,Delivered,14-06-2023
SHP01216,Tablet,72,1041.61,GadgetPro,WH-B,08-04-2023,Ship,Phoenix,Delayed,11-04-2023
SHP01217,Tablet,82,820.78,NetSys,WH-A,11-02-2023,Air,Phoenix,Delayed,18-02-2023
SHP01218,Phone,260,97.36,GadgetPro,WH-C,19-05-2023,Ship,Phoenix,In Transit,24-05-2023
SHP01219,Keyboard,133,739.61,NetSys,WH-B,10-10-2023,Rail,Chicago,Delivered,20-10-2023
SHP01220,Laptop,384,641.23,NetSys,WH-B,15-08-2023,Truck,Chicago,Delayed,23-08-2023
SHP01221,Phone,130,283.77,NetSys,WH-C,13-03-2023,Rail,Phoenix,Delivered,18-03-2023
SHP01222,Monitor,284,1001.79,GadgetPro,WH-C,31-08-2023,Air,Houston,Delivered,03-09-2023
SHP01223,Monitor,440,1458.17,Digitron,WH-C,18-01-2023,Truck,New York,Delivered,27-01-2023
SHP01224,Tablet,407,865.17,GadgetPro,WH-A,18-03-2023,Air,Los Angeles,In Transit,25-03-2023
SHP01225,Tablet,129,1086.39,NetSys,WH-A,14-02-2023,Air,Chicago,Delayed,19-02-2023
SHP01226,Monitor,431,149.25,Innovatek,WH-A,09-12-2023,Air,Houston,Delayed,16-12-2023
SHP01227,Tablet,446,655.62,TechCorp,WH-C,20-05-2023,Rail,Houston,Delivered,30-05-2023
SHP01228,Laptop,326,218.72,NetSys,WH-C,26-06-2023,Truck,Los Angeles,Delayed,05-07-2023
SHP01229,Tablet,173,938.55,Innovatek,WH-A,10-08-2023,Truck,Los Angeles,In Transit,15-08-2023
SHP01230,Keyboard,433,1410.8,Digitron,WH-B,02-04-2023,Truck,Houston,Delivered,09-04-2023
SHP01231,Tablet,474,1009.58,NetSys,WH-A,22-01-2023,Rail,Los Angeles,In Transit,31-01-2023
SHP01232,Phone,295,161.36,Innovatek,WH-B,21-06-2023,Ship,Houston,In Transit,22-06-2023
SHP01233,Laptop,274,564.27,NetSys,WH-C,02-04-2023,Rail,Los Angeles,Delayed,06-04-2023
SHP01234,Phone,329,848.46,GadgetPro,WH-C,11-07-2023,Rail,Los Angeles,Delayed,12-07-2023
SHP01235,Phone,170,634.65,Innovatek,WH-A,18-03-2023,Air,Houston,In Transit,26-03-2023
SHP01236,Keyboard,385,1258.78,GadgetPro,WH-A,08-10-2023,Truck,Phoenix,Delayed,11-10-2023
SHP01237,Laptop,317,1231.27,GadgetPro,WH-C,30-12-2023,Truck,Houston,In Transit,01-01-2024
SHP01238,Laptop,98,937.15,Innovatek,WH-A,28-06-2023,Ship,New York,In Transit,02-07-2023
SHP01239,Laptop,151,591.51,TechCorp,WH-C,26-08-2023,Ship,Los Angeles,Delivered,29-08-2023
SHP01240,Laptop,212,420.24,Innovatek,WH-C,15-05-2023,Air,Chicago,In Transit,20-05-2023
SHP01241,Laptop,318,203.52,TechCorp,WH-B,31-12-2023,Truck,Los Angeles,In Transit,08-01-2024
SHP01242,Keyboard,236,564.6,NetSys,WH-A,07-10-2023,Ship,New York,Delayed,17-10-2023
SHP01243,Tablet,498,649.1,NetSys,WH-C,19-01-2023,Ship,Chicago,Delivered,27-01-2023
